grupo,idioma,linea,atributos_completos
PRICES,pt,1445,"{""tag"":""img"",""line"":1445,""alt"":""Aluguer de skateboard e longboard em Barcelona perto de Port Olímpic"",""class"":""service-photo-board"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,pt,1457,"{""tag"":""img"",""line"":1457,""alt"":""Loja RSB Rental Scooter Barcelona em Vila Olímpica perto de Port Olímpic e da Barceloneta"",""decoding"":""async"",""height"":""800"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 86vw, 980px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp 640w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-1200.webp 1200w"",""width"":""1200""}"
PRICES,pt,1495,"{""tag"":""img"",""line"":1495,""alt"":""Loja de aluguer de bicicletas RSB em Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""width"":""1200""}"
PRICES,pt,1573,"{""tag"":""img"",""line"":1573,""alt"":""Aluguer de scooter, bicicleta, patins em linha, skateboard e longboard perto da praia da Barceloneta em Barcelona"",""decoding"":""async"",""height"":""899"",""loading"":""lazy"",""sizes"":""(max-width: 768px) 94vw, 980px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
PRICES,pt,1614,"{""tag"":""img"",""line"":1614,""alt"":""Logótipo da RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
PRICES,ca,1254,"{""tag"":""img"",""line"":1254,""alt"":""Logotip de RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
PRICES,ca,1340,"{""tag"":""img"",""line"":1340,""alt"":""Grup gaudint del lloguer de scooter, bicicleta, patins en línia, skateboard i longboard a la platja de la Barceloneta a Barcelona"",""class"":""hero-photo zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""449"",""loading"":""eager"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""800""}"
PRICES,ca,1395,"{""tag"":""img"",""line"":1395,""alt"":""Lloguer de scooter a Barcelona a prop de Port Olímpic i Vila Olímpica"",""class"":""service-photo-scooter"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,ca,1405,"{""tag"":""img"",""line"":1405,""alt"":""Lloguer de patins en línia a Barcelona davant del mar, a prop de Vila Olímpica"",""class"":""service-photo-inline"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-800-v1.webp 800w"",""width"":""800""}"
PRICES,ca,1415,"{""tag"":""img"",""line"":1415,""alt"":""Lloguer de bicicleta urbana a Vila Olímpica, Barcelona"",""class"":""service-photo-bike"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,ca,1424,"{""tag"":""img"",""line"":1424,""alt"":""Lloguer de patins clàssics a Barcelona a prop de Port Olímpic i la Barceloneta"",""class"":""service-photo-quad"",""decoding"":""async"",""height"":""711"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-480-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-800-v1.webp 800w"",""width"":""800""}"
PRICES,ca,1434,"{""tag"":""img"",""line"":1434,""alt"":""Lloguer de skateboard i longboard a Barcelona a prop de Port Olímpic"",""class"":""service-photo-board"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,ca,1446,"{""tag"":""img"",""line"":1446,""alt"":""Botiga RSB Rental Scooter Barcelona a Vila Olímpica a prop de Port Olímpic i la Barceloneta"",""decoding"":""async"",""height"":""800"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 86vw, 980px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp 640w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-1200.webp 1200w"",""width"":""1200""}"
PRICES,ca,1484,"{""tag"":""img"",""line"":1484,""alt"":""Botiga de lloguer de bicicletes RSB a Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""width"":""1200""}"
PRICES,ca,1562,"{""tag"":""img"",""line"":1562,""alt"":""Lloguer de scooter, bicicleta, patins en línia, skateboard i longboard a prop de la platja de la Barceloneta a Barcelona"",""decoding"":""async"",""height"":""899"",""loading"":""lazy"",""sizes"":""(max-width: 768px) 94vw, 980px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
PRICES,ca,1601,"{""tag"":""img"",""line"":1601,""alt"":""Logotip de RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
PRICES,sv,1265,"{""tag"":""img"",""line"":1265,""alt"":""RSB Rental Scooter Barcelona-logotyp"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
PRICES,sv,1347,"{""tag"":""img"",""line"":1347,""alt"":""Grupp som njuter av scooteruthyrning, cyklar, inlines, skateboard och longboard på Barceloneta-stranden i Barcelona"",""class"":""hero-photo zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""449"",""loading"":""eager"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""800""}"
PRICES,sv,1402,"{""tag"":""img"",""line"":1402,""alt"":""Scooteruthyrning i Barcelona nära Port Olímpic och Vila Olímpica"",""class"":""service-photo-scooter"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,sv,1412,"{""tag"":""img"",""line"":1412,""alt"":""Uthyrning av inlines i Barcelona på strandpromenaden nära Vila Olímpica"",""class"":""service-photo-inline"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-800-v1.webp 800w"",""width"":""800""}"
PRICES,sv,1422,"{""tag"":""img"",""line"":1422,""alt"":""Uthyrning av stadscykel i Vila Olímpica, Barcelona"",""class"":""service-photo-bike"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,sv,1431,"{""tag"":""img"",""line"":1431,""alt"":""Uthyrning av klassiska rullskridskor i Barcelona nära Port Olímpic och Barceloneta"",""class"":""service-photo-quad"",""decoding"":""async"",""height"":""711"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-480-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-800-v1.webp 800w"",""width"":""800""}"
PRICES,sv,1441,"{""tag"":""img"",""line"":1441,""alt"":""Skateboard- och longboarduthyrning i Barcelona nära Port Olímpic"",""class"":""service-photo-board"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-skateboard-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,sv,1453,"{""tag"":""img"",""line"":1453,""alt"":""RSB Rental Scooter Barcelona-butik i Vila Olímpica nära Port Olímpic och Barceloneta"",""decoding"":""async"",""height"":""800"",""loading"":""lazy"",""sizes"":""(max-width: 640px) 92vw, (max-width: 1024px) 86vw, 980px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-640.webp 640w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-shop-interior-inline-skates-bike-vila-olimpica-1200.webp 1200w"",""width"":""1200""}"
PRICES,sv,1491,"{""tag"":""img"",""line"":1491,""alt"":""RSB cykeluthyrningsbutik i Vila Olímpica, Barcelona"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""width"":""1200""}"
PRICES,sv,1569,"{""tag"":""img"",""line"":1569,""alt"":""Scooter-, cykel-, inlines-, skateboard- och longboarduthyrning nära Barceloneta-stranden i Barcelona"",""decoding"":""async"",""height"":""899"",""loading"":""lazy"",""sizes"":""(max-width: 768px) 94vw, 980px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
PRICES,sv,1608,"{""tag"":""img"",""line"":1608,""alt"":""RSB Rental Scooter Barcelona-logotyp"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
PRICES,pl,1265,"{""tag"":""img"",""line"":1265,""alt"":""Logo RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
PRICES,pl,1347,"{""tag"":""img"",""line"":1347,""alt"":""Grupa korzystająca ze skutera, roweru, rolek, deskorolki i longboardu przy plaży Barceloneta w Barcelonie"",""class"":""hero-photo zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""449"",""loading"":""eager"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-hero-group-beach-1600-v1.webp 1600w"",""width"":""800""}"
PRICES,pl,1408,"{""tag"":""img"",""line"":1408,""alt"":""Wynajem skuterów w Barcelonie blisko Port Olímpic i Vila Olímpica"",""class"":""service-photo-scooter"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-scooter-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,pl,1418,"{""tag"":""img"",""line"":1418,""alt"":""Wynajem rolek w Barcelonie przy plaży blisko Vila Olímpica"",""class"":""service-photo-inline"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-800-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-inline-skates-family-barcelona-beach-800-v1.webp 800w"",""width"":""800""}"
PRICES,pl,1428,"{""tag"":""img"",""line"":1428,""alt"":""Wynajem rowerów miejskich w Vila Olímpica, Barcelona"",""class"":""service-photo-bike"",""decoding"":""async"",""height"":""533"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-barcelona-vila-olimpica-800.webp"",""width"":""800""}"
PRICES,pl,1437,"{""tag"":""img"",""line"":1437,""alt"":""Klasyczny wynajem wrotek w Barcelonie naprzeciwko plaży i obok Port Olímpic"",""class"":""service-photo-quad"",""decoding"":""async"",""height"":""711"",""loading"":""lazy"",""sizes"":""(max-width: 1024px) 96vw, 860px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-480-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-roller-skates-rental-barcelona-port-olimpic-800-v1.webp 800w"",""width"":""800""}"
